project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BOCA-FR	IC288T_WGS	EGAN00001467879	EGAX00001463492	EGAR00001501118	IC288T_RRBS.fastq.gz	EGAF00001416210	428fc36e2dfd30dfdf769f103048a7e5	6ccef7ee853e14ab0adfde9d0a6f2ef9	EGAD00001003133
BOCA-FR	IC262T_WGS	EGAN00001467863	EGAX00001463476	EGAR00001501102	IC262T_RRBS.fastq.gz	EGAF00001416194	2c46ae3d15f17edf1a7aa3c32aee8d0b	cb278c87a9f31c3455e1ec51e6c1e3e0	EGAD00001003133
BOCA-FR	IC302T_WGS	EGAN00001467885	EGAX00001463498	EGAR00001501124	IC302T_RRBS.fastq.gz	EGAF00001416216	93f5180017b145075c4f826750a4a8d7	12c2b58951f82ce444432bed9a50f685	EGAD00001003133
BOCA-FR	IC264T_WGS	EGAN00001467865	EGAX00001463478	EGAR00001501104	IC264T_RRBS.fastq.gz	EGAF00001416196	d14db2d29eacaa003ba8a08644a9e27f	2b697ecc8a556b7cac38fe9871fde9f9	EGAD00001003133
BOCA-FR	IC266T_WGS	EGAN00001467866	EGAX00001463479	EGAR00001501105	IC266T_RRBS.fastq.gz	EGAF00001416197	dd5e5a673f3a8408462b2eea1fa9036f	6e32ec4915a2068b1f1cbe2cc574cb7c	EGAD00001003133
BOCA-FR	IC284T_WGS	EGAN00001467877	EGAX00001463490	EGAR00001501116	IC284T_RRBS.fastq.gz	EGAF00001416208	8e4d4ca9d4d3c52f1b6dd062ae85473a	4dfa1761f803b0788d12ce0b2dbca3fe	EGAD00001003133
BOCA-FR	IC286T_WGS	EGAN00001467878	EGAX00001463491	EGAR00001501117	IC286T_RRBS.fastq.gz	EGAF00001416209	a4ef86dc154a96ba4d485393202611a9	b591371d12380cefdb69c5e73a336c2b	EGAD00001003133
BOCA-FR	IC271T_WGS	EGAN00001467869	EGAX00001463482	EGAR00001501108	IC271T_RRBS.fastq.gz	EGAF00001416200	108949179ca8e14affd6983ee1d231a0	419f4ef3b610e02fbc120c153ba5fe65	EGAD00001003133
BOCA-FR	IC273T_WGS	EGAN00001467870	EGAX00001463483	EGAR00001501109	IC273T_RRBS.fastq.gz	EGAF00001416201	8b11951b9f8d0fd44f91a423a3c49ef8	c77d6b2c3123afb93620bbdaffc94f32	EGAD00001003133
BOCA-FR	IC275T_WGS	EGAN00001467871	EGAX00001463484	EGAR00001501110	IC275T_RRBS.fastq.gz	EGAF00001416202	1d3844ed55444fb65e8ce5760c4528e0	dee3a0aa5eac7ea2e10655f16a75d3eb	EGAD00001003133
BOCA-FR	IC277T_WGS	EGAN00001467872	EGAX00001463485	EGAR00001501111	IC277T_RRBS.fastq.gz	EGAF00001416203	1da67eb493b8e0caa7ea0db3681550d0	f43b3ec839a655fbceec8dcb8f6f0067	EGAD00001003133
BOCA-FR	IC279T_WGS	EGAN00001467873	EGAX00001463486	EGAR00001501112	IC279T_RRBS.fastq.gz	EGAF00001416204	7a46e827a57b65c1f2218cf8ec24683f	f33eb7d0607345975f07da24bb695fe5	EGAD00001003133
BOCA-FR	IC280T_WGS	EGAN00001467874	EGAX00001463487	EGAR00001501113	IC280T_RRBS.fastq.gz	EGAF00001416205	5ec53ea0cc69bb55dc0272c798509db4	9aaf0cbcee5d7cd0d13fa2644046f207	EGAD00001003133
BOCA-FR	IC282T_WGS	EGAN00001467875	EGAX00001463488	EGAR00001501114	IC282T_RRBS.fastq.gz	EGAF00001416206	8388f70ac7315edb7d51c3896c834f45	210a7b1a75d00f3906a49137e970c569	EGAD00001003133
BOCA-FR	IC283T_WGS	EGAN00001467876	EGAX00001463489	EGAR00001501115	IC283T_RRBS.fastq.gz	EGAF00001416207	1678ccf782499632b4c8d5030ec6c62b	e6bff32db791c66d55e0051c2449b57a	EGAD00001003133
BOCA-FR	IC024T_WGS	EGAN00001467818	EGAX00001463431	EGAR00001501057	IC024T_RRBS.fastq.gz	EGAF00001416149	55e464c3c81048913d7c934ec427ee74	e190afa664489b0a66578ec68d0354b3	EGAD00001003133
BOCA-FR	IC015T_WGS	EGAN00001467817	EGAX00001463430	EGAR00001501056	IC015T_RRBS.fastq.gz	EGAF00001416148	dcba50612b78e9e6832116f1d8c5511e	fd471c052d339b48adbc082bf3ef3307	EGAD00001003133
BOCA-FR	IC009T_WGS	EGAN00001467816	EGAX00001463429	EGAR00001501055	IC009T_RRBS.fastq.gz	EGAF00001416147	ae5a0ae19593c09d55e4aec9fabd6c3c	37df17e12c6562776445f751a1bfed23	EGAD00001003133
BOCA-FR	IC929T_WGS	EGAN00001467900	EGAX00001463513	EGAR00001501139	IC929T_RRBS.fastq.gz	EGAF00001416231	ebe67f841639f87ada69d9a541ea75ea	1c5b2112e57405315fd22e0e588475e3	EGAD00001003133
BOCA-FR	IC831T_WGS	EGAN00001467899	EGAX00001463512	EGAR00001501138	IC831T_RRBS.fastq.gz	EGAF00001416230	c8ab61d9e44e8b3ca4702d572ba9bc0b	57cb93d0f0786bb5eaafd63da00b8e8c	EGAD00001003133
BOCA-FR	IC973T_WGS	EGAN00001467901	EGAX00001463514	EGAR00001501140	IC973T_RRBS.fastq.gz	EGAF00001416232	7c3285dc5374760737b4c573655a36bc	907e58d3342fb815341f62d738d1b07b	EGAD00001003133
BOCA-FR	IC066T_WGS	EGAN00001467827	EGAX00001463440	EGAR00001501066	IC066T_RRBS.fastq.gz	EGAF00001416158	c3050a7e8e4f160988e5f89f0d2119f7	a34356c476a05606164c923d488564e4	EGAD00001003133
BOCA-FR	IC067T_WGS	EGAN00001467828	EGAX00001463441	EGAR00001501067	IC067T_RRBS.fastq.gz	EGAF00001416159	407705b3d50c5965c3ebd55fccc467e4	71fed560849431be4ea0f57e509dade2	EGAD00001003133
BOCA-FR	IC053T_WGS	EGAN00001467823	EGAX00001463436	EGAR00001501062	IC053T_RRBS.fastq.gz	EGAF00001416154	bfebb93294e523c9f8f3f5b4758e615b	d9dc6fb1392e2378127a7bdde4bee259	EGAD00001003133
