project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PAEN-AU	8067331	EGAN00001544947	EGAZ00001283792	20170511_EGA_PNET_RNA/ca29c326-0f1f-404f-9177-bd3dff754782.bam.gpg	EGAF00001643134	73a63ff32afe374d4129db7c52a10c8d	a49dfbf0f827d3cbee62dd88d86df631	EGAD00001003336
PAEN-AU	8057647	EGAN00001544946	EGAZ00001283791	20170511_EGA_PNET_RNA/0397104b-2cac-46af-9938-9bd023cb9ee6.bam.gpg	EGAF00001643135	5aec5f244d3c8631dbd7cf63e587766f	7e0a1fb5d0f248bf06d040f1405c37b9	EGAD00001003336
PAEN-AU	8049977	EGAN00001544949	EGAZ00001283794	20170511_EGA_PNET_RNA/a21b4001-ecd3-4d0b-9110-d1502b6fbc89.bam.gpg	EGAF00001643132	492fd7db3dfdb9225a0c18df5c69fe43	17d71d8beb32b5a787e9685080862572	EGAD00001003336
PAEN-AU	8049587	EGAN00001544948	EGAZ00001283793	20170511_EGA_PNET_RNA/ca78eae1-32cc-4cf7-87f1-40696bdefc0b.bam.gpg	EGAF00001643133	6dc1d8ee11ac8154e48d0d3f4c9dcb92	6cc9817d919fec3a853adb93c9131cee	EGAD00001003336
PAEN-AU	8069338	EGAN00001544943	EGAZ00001283788	20170511_EGA_PNET_RNA/956c2c84-ef65-476f-8a72-19e78cfacc23.bam.gpg	EGAF00001643138	2cf0095faf82a8b326a053a8d2f5306a	765795d079acfe65cbceae49e4e168eb	EGAD00001003336
PAEN-AU	8031159	EGAN00001544942	EGAZ00001283787	20170511_EGA_PNET_RNA/1bfdbdf2-9cbb-4ce0-9c04-b0e7a3e6b17b.bam.gpg	EGAF00001643139	e0c93caeadf6021b6685ada95c66bb59	36d476ba12e7f2e87760bf5b56ff5a23	EGAD00001003336
PAEN-AU	8051734	EGAN00001431893	EGAZ00001235355	20160818_PNET/49bf282f-61a5-4ecb-8fc7-1686c2787222.bam.gpg	EGAF00001331549	0e7ed7cffc4fbaf94c396990fd41be6b	c26e18112509c09fe86181eaba87efaa	EGAD00001002684
PAEN-AU	8051705	EGAN00001431892	EGAZ00001235354	20160818_PNET/ff1ca6ff-8e4e-4b56-82bc-3158b219b48d.bam.gpg	EGAF00001331548	0916a67a3c93ea032646db48bcf60740	f0236d0dd14caacfa8800d3fdc252420	EGAD00001002684
PAEN-AU	8051729	EGAN00001431889	EGAZ00001235351	20160818_PNET/9ff06368-d971-4d01-9f3c-f3bbd3a67ccb.bam.gpg	EGAF00001331545	dd0bcb30afb6d6c4886d7f0f7727a5b6	ce42a039c98416cf7731352d4955d177	EGAD00001002684
PAEN-AU	8051697	EGAN00001431888	EGAZ00001235350	20160818_PNET/8068e4b1-7e57-421c-8c51-a0241b673c77.bam.gpg	EGAF00001331544	9bfbf93608b67bc74fbf70c05c5644e5	656624dd814581c0301249c22b0fa17c	EGAD00001002684
PAEN-AU	8051731	EGAN00001431891	EGAZ00001235353	20160818_PNET/17911bd7-8aca-4b62-bdfc-6b9b7cabf6b3.bam.gpg	EGAF00001331547	1f4ac7c6827511748d3ea6e3bdc22498	641105d0df67d77c1af829bbd6c4eb8d	EGAD00001002684
PAEN-AU	8051702	EGAN00001431890	EGAZ00001235352	20160818_PNET/09296532-be7f-4f83-95d0-b199789c811b.bam.gpg	EGAF00001331546	f61e67d2eb7ba9c86554c7c5bbe66a32	05fc32f4bbab36f8381a47fdd2d73571	EGAD00001002684
PAEN-AU	8051725	EGAN00001431885	EGAZ00001235347	20160818_PNET/44ecf91f-a37a-4b72-aa60-6fcba4630cc7.bam.gpg	EGAF00001331541	8d2bdd7602205aafd84d26109f9673e5	35280dfb1eedbd5ad324bd07d889b9b7	EGAD00001002684
PAEN-AU	8051677	EGAN00001431884	EGAZ00001235346	20160818_PNET/6a252e72-97b1-4c5d-ab6e-13746c585b44.bam.gpg	EGAF00001331540	1cb73c364829fe5a14b1ffcaf7848cc4	7f164555f0e26f703425fe76cf93aad7	EGAD00001002684
PAEN-AU	8051728	EGAN00001431887	EGAZ00001235349	20160818_PNET/281ffcb3-b3fa-48c4-97a3-eb52dd175942.bam.gpg	EGAF00001331543	c1a69753fac0f1cfcded2a91d93c8945	17f2c1655c70eb91e0cf01a84d497ca2	EGAD00001002684
PAEN-AU	8051680	EGAN00001431886	EGAZ00001235348	20160818_PNET/24cef7ef-b89b-462f-9c56-ad005c5fd2dc.bam.gpg	EGAF00001331542	6ad8617901f26c0a895ac68e38567686	d686ee3ac35c7fa0d851debcc68457af	EGAD00001002684
PAEN-AU	1257T	EGAN00001431995	EGAZ00001235457	20160818_PNET/90ae9845-5bfe-4bba-9a50-74e96be5737d.bam.gpg	EGAF00001331651	b9c2ccadcab20be1845be6fb3ff4406e	7b866f878b0e230face2d3fa5542fd7c	EGAD00001002684
PAEN-AU	1257N	EGAN00001431994	EGAZ00001235456	20160818_PNET/74aae755-ad3f-4451-9771-3d8773dc108a.bam.gpg	EGAF00001331650	f3c12a61265717f458c69a949a167656	c9fd457165df0ec52d9b9c36b21d23ad	EGAD00001002684
PAEN-AU	1265T	EGAN00001431997	EGAZ00001235459	20160818_PNET/763427e6-5b3d-4669-a9e5-75aa8c842918.bam.gpg	EGAF00001331653	ea51964795a8fc56ee56c56f027bc09d	ea2d748ab2cfbfa316bdec4eadeba89e	EGAD00001002684
PAEN-AU	1265N	EGAN00001431996	EGAZ00001235458	20160818_PNET/42074a83-e7ca-43ee-9931-246026d01f34.bam.gpg	EGAF00001331652	ded688e6c3b67713edc939aed2fa461f	b7ad60544b88dd8cbd59bca1a92124c6	EGAD00001002684
PAEN-AU	1266T	EGAN00001431999	EGAZ00001235461	20160818_PNET/323749d5-be22-482b-9e0a-e363bac5a34b.bam.gpg	EGAF00001331655	aa8a1f968f7bbe0f40345aadb95e1e52	1187ca0558ad775f11001cbe221ee312	EGAD00001002684
PAEN-AU	1266N	EGAN00001431998	EGAZ00001235460	20160818_PNET/3b83a0a0-4258-45b0-9af9-3c45d04c728f.bam.gpg	EGAF00001331654	76e9435687e9ffbe67f930480ab5aa5b	1cb9be4259a0b7d99d8118d555f8d738	EGAD00001002684
PAEN-AU	1270T	EGAN00001432001	EGAZ00001235463	20160818_PNET/7640f12b-5b20-488d-ab4a-161fe29f7967.bam.gpg	EGAF00001331657	967cd7e010b32a05b16082d139591124	155db928d68e22cdf261e37ff86e2b9d	EGAD00001002684
PAEN-AU	1270N	EGAN00001432000	EGAZ00001235462	20160818_PNET/cdcb5466-3b15-42ef-ab9a-8dc4f92500e3.bam.gpg	EGAF00001331656	a8c3b07f483582903207d826927d01d0	a6b62de2cc87211fc4e21b2a989be395	EGAD00001002684
PAEN-AU	8051718	EGAN00001431871	EGAZ00001235333	20160818_PNET/46ddf25c-6c7f-4a3f-8366-ada24bbc0f04.bam.gpg	EGAF00001331527	cd23c3238b9be6125fcee0f4da95564c	0921c57ba853092e97644a91c5db6673	EGAD00001002684
PAEN-AU	8051672	EGAN00001431870	EGAZ00001235332	20160818_PNET/8a3bd635-f1fc-464a-af19-1d5ff81ee3c8.bam.gpg	EGAF00001331526	94b78139bbe96b57b0ecd05c7dda6969	ddbe72e5bc1fad2b56c0919be7df289f	EGAD00001002684
