project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
EOPC-DE	EOPC-124_tumor_01	EGAN00001516555	EGAZ00001258301	WGS_paired_EOPC-124_tumor_01_merged.mdup.bam	EGAF00001591467	a0f1bcc0f3ae08018bef9ecd3f2d18d1	6f560d3822135c54bb260cbc2371d552	EGAD00001003256
EOPC-DE	EOPC-117_tumor_01	EGAN00001516522	EGAZ00001258282	WGS_paired_EOPC-117_tumor_01_merged.mdup.bam	EGAF00001590256	2cbab343ea33435195a61d1a8dd06da3	9e85c124541f9c7d370c0b9a8da0ce24	EGAD00001003256
EOPC-DE	EOPC-117_normal	EGAN00001516521	EGAZ00001258281	WGS_paired_EOPC-117_normal_merged.mdup.bam	EGAF00001590257	a2fd684afe3dffa32856fe4df8233b80	a899efdc7eb028184cec2fda6affc3ec	EGAD00001003256
EOPC-DE	EOPC-197_normal	EGAN00001516572	EGAZ00001258319	WGS_paired_EOPC-197_normal_merged.mdup.bam	EGAF00001592122	5d3c1e8d6205660198aa2b164c5b3aeb	7528fd82fa2d3c5898a7d97eb2bd2622	EGAD00001003256
EOPC-DE	EOPC-114_tumor_01	EGAN00001516520	EGAZ00001258280	WGS_paired_EOPC-114_tumor_01_merged.mdup.bam	EGAF00001590258	e929c360c6b5b4be669639bf4c928459	813fe897ac28e02ba3d69db164cb990b	EGAD00001003256
EOPC-DE	EOPC-114_normal	EGAN00001516519	EGAZ00001258279	WGS_paired_EOPC-114_normal_merged.mdup.bam	EGAF00001590259	4c12892452bee3b8e9c55e08b71f0463	7e1cf5ba4cdc5b9e86713b40f2cac57b	EGAD00001003256
EOPC-DE	EOPC-159_tumor_01	EGAN00001516743	EGAZ00001258684	WGS_paired_EOPC-159_tumor_01_merged.mdup.bam	EGAF00001593942	356cffd0f2d509df24989c868ec2bdbe	802173c5df19fd23f979c494b8e6a68d	EGAD00001003256
EOPC-DE	EOPC-122_tumor_01	EGAN00001516551	EGAZ00001258298	WGS_paired_EOPC-122_tumor_01_merged.mdup.bam	EGAF00001591470	b8aecf12c8ef44552741adba5eda7e3d	763ec2cbdf1cf4cc2375bac5f3253803	EGAD00001003256
EOPC-DE	EOPC-124_normal	EGAN00001516554	EGAZ00001258300	WGS_paired_EOPC-124_normal_merged.mdup.bam	EGAF00001591468	20062a48df5a39fb28f488a44c800564	f86aeb5a019bb7e73c637903973529dc	EGAD00001003256
EOPC-DE	EOPC-123_normal	EGAN00001516552	EGAZ00001258299	WGS_paired_EOPC-123_normal_merged.mdup.bam	EGAF00001591469	c88d37ca04c6ba77f1fda479b61c2a71	33f9255a392f7266a40bcaf4a9dd26da	EGAD00001003256
EOPC-DE	EOPC-079_normal	EGAN00001516548	EGAZ00001258295	WGS_paired_EOPC-079_normal_merged.mdup.bam	EGAF00001591473	ad5becfbe5d02f2bec7911b5dd5883a1	1328e0e7fb41bc959fbbb696a629df3a	EGAD00001003256
EOPC-DE	EOPC-103_normal	EGAN00001516732	EGAZ00001258677	WGS_paired_EOPC-103_normal_merged.mdup.bam	EGAF00001593949	948d66808274f32a1ab203249098847f	213924a2f30c1a63ed2e80ab6abe9f99	EGAD00001003256
EOPC-DE	EOPC-014_tumor_01	EGAN00001516537	EGAZ00001258284	WGS_paired_EOPC-014_tumor_01_merged.mdup.bam	EGAF00001590350	220856f6bd6e7b0c84243666258ad80c	89b64eb981fce08649e62faf853935b6	EGAD00001003256
EOPC-DE	EOPC-159_normal	EGAN00001516734	EGAZ00001258679	WGS_paired_EOPC-159_normal_merged.mdup.bam	EGAF00001593947	4e37cd0e3cf14e5141735c056f4c9aef	033848d92bf4507b69f69062a3de125b	EGAD00001003256
EOPC-DE	EOPC-170_normal	EGAN00001516735	EGAZ00001258680	WGS_paired_EOPC-170_normal_merged.mdup.bam	EGAF00001593946	3a877415131db4fa8859922a722a1b25	115082a4bbc6825def6a244b6485c13d	EGAD00001003256
EOPC-DE	EOPC-096_tumor_01	EGAN00001516738	EGAZ00001258681	WGS_paired_EOPC-096_tumor_01_merged.mdup.bam	EGAF00001593945	3f3a30cb606ffa73bebccf36319448b3	0aa79f9cd2b617f9c64f099889f42a4e	EGAD00001003256
EOPC-DE	EOPC-103_tumor_01	EGAN00001516741	EGAZ00001258682	WGS_paired_EOPC-103_tumor_01_merged.mdup.bam	EGAF00001593944	1b4a845a626774b9f481034a95299022	d017e773d0ee8d7920265762187fdcb5	EGAD00001003256
EOPC-DE	EOPC-104_tumor_01	EGAN00001516742	EGAZ00001258683	WGS_paired_EOPC-104_tumor_01_merged.mdup.bam	EGAF00001593943	643332b408923cca8711cfc8946f0899	e4cb421b142e1b044d0259f539753fa7	EGAD00001003256
EOPC-DE	EOPC-196_tumor_01	EGAN00001516571	EGAZ00001258318	WGS_paired_EOPC-196_tumor_01_merged.mdup.bam	EGAF00001592123	1776c18242899ba52c3f610abacfe0f1	5c7ef7f1561c7d1d89be1f28282eb312	EGAD00001003256
EOPC-DE	EOPC-170_tumor_01	EGAN00001516744	EGAZ00001258685	WGS_paired_EOPC-170_tumor_01_merged.mdup.bam	EGAF00001593941	b1cf8e82860ebc4b5725fdff9de55f6b	3b26e40501daa55aca91618f7b7da469	EGAD00001003256
EOPC-DE	EOPC-169_normal	EGAN00001516558	EGAZ00001258303	WGS_paired_EOPC-169_normal_merged.mdup.bam	EGAF00001591465	101cbaabbbc329268a54aac4542e74d5	82d4fecbc04e29846fc6569e300fe77b	EGAD00001003256
