project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BRCA-EU	PD11340a	EGAN00001087648	EGAX00001095329	EGAR00001099008	9111_2#7.bam.gpg	EGAF00000172232	5dd843af37bae6c0168ea7f894dc61bf	87b1c2ad65bb428e52f9707c2b5cf3f3	EGAD00001001337
BRCA-EU	PD14467a	EGAN00001192066	EGAX00001280054	EGAR00001308330	12740_1#11.cram.gpg	EGAF00001178250	d9891a8943a38dc2caa30e102119903d	a298ba9400981d6bbd9dd11fb24c3a2f	EGAD00001001337
BRCA-EU	PD11342a	EGAN00001087650	EGAX00001096850	EGAR00001100529	9127_3#9.bam.gpg	EGAF00000179122	6e9548e865f9961a57eb9d91ad309f8b	dd31ed2f5e3095f32cb5e78ee45a2b40	EGAD00001001337
BRCA-EU	PD13752b	EGAN00001174474	EGAX00001176409	EGAR00001181007	11660_2#35.cram.gpg	EGAF00000503366	33dc7deb6efcfc1c16497ff3fbd8ab1c	3da414908bdcbe71f678df987d0fdd66	EGAD00001001337
BRCA-EU	PD5953a	EGAN00001087673	EGAX00001097419	EGAR00001101098	9159_8#32.bam.gpg	EGAF00000179691	d90786766a7606b5e2f2516efb397361	5c602a05230f66f0c9f285e817068395	EGAD00001001337
BRCA-EU	PD14468a	EGAN00001192067	EGAX00001280467	EGAR00001308743	12855_1#12.cram.gpg	EGAF00001178258	29d4d76553cfb9f31b523291f6f8ae71	7838dc1b4da216b2ea6d62d5183c8b98	EGAD00001001337
BRCA-EU	PD17991a	EGAN00001180103	EGAX00001185955	EGAR00001191063	11904_2#5.cram.gpg	EGAF00000519149	489b2cdfd619d0953ae6b62335ac8d61	d70b5f30b9279772a38c583d64097c25	EGAD00001001337
BRCA-EU	PD5937a	EGAN00001087670	EGAX00001097149	EGAR00001100828	9132_1#29.bam.gpg	EGAF00000179421	75a1687c1670c15652274c848e7f7e92	61ef9a28cbd3d13517e3fae544e1274a	EGAD00001001337
BRCA-EU	PD13771a	EGAN00001174402	EGAX00001172644	EGAR00001177225	11560_1#54.cram.gpg	EGAF00000495976	aa89cff434765a233b8a38dbc5ce357a	2f6d43d9f1f4da415b11729f46fbec8a	EGAD00001001337
BRCA-EU	PD9464a	EGAN00001174431	EGAX00001183807	EGAR00001188916	11856_8#83.cram.gpg	EGAF00000512180	10025929487a0b9be0bcfbb1720bb4b8	1ac3f7f0c7d3f28013a5fc4c1f65147d	EGAD00001001337
BRCA-EU	PD9845a	EGAN00001088406	EGAX00001102616	EGAR00001106340	9299_5#16.bam.gpg	EGAF00000188252	01b2f50125d7049b128276af883e4b9b	796f2caa1d6d58e46aa75ec2de4d4dde	EGAD00001001337
BRCA-EU	PD14450b	EGAN00001192076	EGAX00001279825	EGAR00001308101	12705_1#3.cram.gpg	EGAF00001182029	55d47e4a936b758c5da3383786899782	baaae71d7484de3ed111ca00f4bff398	EGAD00001001337,EGAD00001002740
BRCA-EU	PD8618a	EGAN00001037947	EGAX00001085121	EGAR00001088690	8497_5#155.bam.gpg	EGAF00000162151	9bcf990647d90c59528a76621e51e3c6	30f98cc733f387bc5d71236a0e1f5db4	EGAD00001001337
BRCA-EU	PD8609a	EGAN00001037946	EGAX00001085120	EGAR00001088689	8497_5#154.bam.gpg	EGAF00000162150	9dc564b6c0735b6444e90482541fc704	c4faf56f868405f0548c8a8589d88d26	EGAD00001001337
BRCA-EU	PD18775a	EGAN00001180126	EGAX00001187000	EGAR00001192184	11913_7#29.cram.gpg	EGAF00000520986	fb4690de2e75e04a5ead61c1ec31fdc4	56d9aa8a7cb20d5908f64a5ba0bd8702	EGAD00001001337
BRCA-EU	PD8622a	EGAN00001037948	EGAX00001085122	EGAR00001088691	8497_5#157.bam.gpg	EGAF00000162152	4bb94e7519f7c92f73585455e0e67498	fde3282bc953b1689134b190aa5b74bd	EGAD00001001337
BRCA-EU	PD8830a	EGAN00001088361	EGAX00001126054	EGAR00001129941	9562_3#40.bam.gpg	EGAF00000234009	84566b84ea2223282132afdd4f6771a6	dd3e9908c61326975a7054bd73299ebc	EGAD00001000141
BRCA-EU	PD8609a	EGAN00001037946	EGAX00001085124	EGAR00001088693	8497_6#154.bam.gpg	EGAF00000162154	abba705d5e7e22bd9204df043e0b4c86	28c0008c005dbff7de387f5a6e89a838	EGAD00001001337
BRCA-EU	PD9467a	EGAN00001174432	EGAX00001183763	EGAR00001188872	11852_1#84.cram.gpg	EGAF00000512136	c5ca73253ac8b17043383da672b8d1fc	36d1347bbac7135ea75273abccb422dc	EGAD00001001337
BRCA-EU	PD18776a	EGAN00001180127	EGAX00001186997	EGAR00001192181	11913_6#30.cram.gpg	EGAF00000520983	08104cbbc343235db1ad02af22c83d8a	a8bc53c8580b4ce009c1deb4af777912	EGAD00001001337
BRCA-EU	PD8830a	EGAN00001088361	EGAX00001126050	EGAR00001129937	9562_2#40.bam.gpg	EGAF00000234005	8b1336e9fa10ba63de6ac906a6c19400	027a5943b6cb07cd7a462368649fad92	EGAD00001000141
BRCA-EU	PD8609a	EGAN00001037946	EGAX00001085128	EGAR00001088697	8497_7#154.bam.gpg	EGAF00000162158	4a9cbe4b2d433759259aaa207187adb4	bf79a592493e9b7d87057cb59855b645	EGAD00001001337
